date,T (degC)
2020-06-28 04:50:00,17.27
2020-06-28 05:00:00,17.42
2020-06-28 05:10:00,17.46
2020-06-28 05:20:00,17.59
2020-06-28 05:30:00,18.14
2020-06-28 05:40:00,18.34
2020-06-28 05:50:00,18.72
2020-06-28 06:00:00,19.57
2020-06-28 06:10:00,20.24
2020-06-28 06:20:00,20.24
2020-06-28 06:30:00,19.46
2020-06-28 06:40:00,19.23
2020-06-28 06:50:00,19.56
2020-06-28 07:00:00,19.72
2020-06-28 07:10:00,19.96
2020-06-28 07:20:00,20.42
2020-06-28 07:30:00,20.88
2020-06-28 07:40:00,20.93
2020-06-28 07:50:00,20.99
2020-06-28 08:00:00,21.0
2020-06-28 08:10:00,20.92
2020-06-28 08:20:00,20.82
2020-06-28 08:30:00,20.95
2020-06-28 08:40:00,21.3
2020-06-28 08:50:00,21.45
2020-06-28 09:00:00,21.9
2020-06-28 09:10:00,22.12
2020-06-28 09:20:00,22.41
2020-06-28 09:30:00,22.32
2020-06-28 09:40:00,22.2
2020-06-28 09:50:00,22.1
2020-06-28 10:00:00,21.96
2020-06-28 10:10:00,21.73
2020-06-28 10:20:00,21.47
2020-06-28 10:30:00,21.28
2020-06-28 10:40:00,21.3
2020-06-28 10:50:00,21.54
2020-06-28 11:00:00,21.88
2020-06-28 11:10:00,22.11
2020-06-28 11:20:00,22.3
2020-06-28 11:30:00,22.39
2020-06-28 11:40:00,22.39
2020-06-28 11:50:00,22.55
2020-06-28 12:00:00,22.86
2020-06-28 12:10:00,23.58
2020-06-28 12:20:00,23.8
2020-06-28 12:30:00,24.12
2020-06-28 12:40:00,24.27
2020-06-28 12:50:00,24.16
2020-06-28 13:00:00,24.1
2020-06-28 13:10:00,24.17
2020-06-28 13:20:00,24.25
2020-06-28 13:30:00,24.26
2020-06-28 13:40:00,24.12
2020-06-28 13:50:00,24.11
2020-06-28 14:00:00,24.3
2020-06-28 14:10:00,24.45
2020-06-28 14:20:00,24.39
2020-06-28 14:30:00,24.04
2020-06-28 14:40:00,24.05
2020-06-28 14:50:00,23.91
2020-06-28 15:00:00,23.67
2020-06-28 15:10:00,23.62
2020-06-28 15:20:00,23.6
2020-06-28 15:30:00,23.47
2020-06-28 15:40:00,22.98
2020-06-28 15:50:00,22.69
2020-06-28 16:00:00,22.86
2020-06-28 16:10:00,23.17
2020-06-28 16:20:00,23.19
2020-06-28 16:30:00,23.19
2020-06-28 16:40:00,23.01
2020-06-28 16:50:00,22.9
2020-06-28 17:00:00,22.95
2020-06-28 17:10:00,22.89
2020-06-28 17:20:00,22.67
2020-06-28 17:30:00,22.45
2020-06-28 17:40:00,22.34
2020-06-28 17:50:00,22.19
2020-06-28 18:00:00,21.91
2020-06-28 18:10:00,21.73
2020-06-28 18:20:00,21.66
2020-06-28 18:30:00,21.58
2020-06-28 18:40:00,21.33
2020-06-28 18:50:00,21.12
2020-06-28 19:00:00,20.97
2020-06-28 19:10:00,20.86
2020-06-28 19:20:00,20.69
2020-06-28 19:30:00,20.44
2020-06-28 19:40:00,20.18
2020-06-28 19:50:00,19.86
2020-06-28 20:00:00,19.55
2020-06-28 20:10:00,19.42
2020-06-28 20:20:00,19.29
2020-06-28 20:30:00,19.11
2020-06-28 20:40:00,18.92
2020-06-28 20:50:00,18.88
2020-06-28 21:00:00,18.81
2020-06-28 21:10:00,18.66
2020-06-28 21:20:00,18.54
2020-06-28 21:30:00,18.64
2020-06-28 21:40:00,18.74
2020-06-28 21:50:00,18.7
2020-06-28 22:00:00,18.57
2020-06-28 22:10:00,18.34
2020-06-28 22:20:00,18.17
2020-06-28 22:30:00,18.09
2020-06-28 22:40:00,17.93
2020-06-28 22:50:00,17.76
2020-06-28 23:00:00,17.63
2020-06-28 23:10:00,17.67
2020-06-28 23:20:00,17.74
2020-06-28 23:30:00,17.67
2020-06-28 23:40:00,17.49
2020-06-28 23:50:00,17.15
2020-06-29 00:00:00,16.68
2020-06-29 00:10:00,16.21
2020-06-29 00:20:00,15.7
2020-06-29 00:30:00,16.05
2020-06-29 00:40:00,16.11
2020-06-29 00:50:00,16.05
2020-06-29 01:00:00,16.27
2020-06-29 01:10:00,16.16
2020-06-29 01:20:00,15.88
2020-06-29 01:30:00,15.73
2020-06-29 01:40:00,15.52
2020-06-29 01:50:00,15.49
2020-06-29 02:00:00,15.38
2020-06-29 02:10:00,15.25
2020-06-29 02:20:00,15.11
2020-06-29 02:30:00,15.07
2020-06-29 02:40:00,15.04
2020-06-29 02:50:00,15.06
2020-06-29 03:00:00,15.0
2020-06-29 03:10:00,14.94
2020-06-29 03:20:00,14.63
2020-06-29 03:30:00,14.56
2020-06-29 03:40:00,14.37
2020-06-29 03:50:00,14.3
2020-06-29 04:00:00,14.37
2020-06-29 04:10:00,14.4
2020-06-29 04:20:00,14.36
2020-06-29 04:30:00,14.06
2020-06-29 04:40:00,14.12
2020-06-29 04:50:00,14.15
2020-06-29 05:00:00,14.05
2020-06-29 05:10:00,13.81
2020-06-29 05:20:00,13.78
2020-06-29 05:30:00,14.12
2020-06-29 05:40:00,14.62
2020-06-29 05:50:00,15.16
2020-06-29 06:00:00,15.22
2020-06-29 06:10:00,15.3
2020-06-29 06:20:00,15.21
2020-06-29 06:30:00,15.63
2020-06-29 06:40:00,15.75
2020-06-29 06:50:00,15.46
2020-06-29 07:00:00,15.22
2020-06-29 07:10:00,15.24
2020-06-29 07:20:00,15.53
2020-06-29 07:30:00,15.84
2020-06-29 07:40:00,15.93
2020-06-29 07:50:00,16.33
2020-06-29 08:00:00,17.21
2020-06-29 08:10:00,16.78
2020-06-29 08:20:00,16.38
2020-06-29 08:30:00,16.79
2020-06-29 08:40:00,17.1
2020-06-29 08:50:00,17.42
2020-06-29 09:00:00,17.59
2020-06-29 09:10:00,17.69
2020-06-29 09:20:00,17.86
2020-06-29 09:30:00,18.08
2020-06-29 09:40:00,18.42
2020-06-29 09:50:00,18.8
2020-06-29 10:00:00,18.5
2020-06-29 10:10:00,18.71
2020-06-29 10:20:00,18.69
2020-06-29 10:30:00,19.12
2020-06-29 10:40:00,19.54
2020-06-29 10:50:00,20.05
2020-06-29 11:00:00,19.26
2020-06-29 11:10:00,17.61
2020-06-29 11:20:00,17.18
2020-06-29 11:30:00,18.12
2020-06-29 11:40:00,19.08
2020-06-29 11:50:00,19.93
2020-06-29 12:00:00,20.26
2020-06-29 12:10:00,19.75
2020-06-29 12:20:00,20.37
2020-06-29 12:30:00,20.4
2020-06-29 12:40:00,21.13
2020-06-29 12:50:00,21.1
2020-06-29 13:00:00,20.86
2020-06-29 13:10:00,20.91
2020-06-29 13:20:00,20.66
2020-06-29 13:30:00,20.05
2020-06-29 13:40:00,18.98
2020-06-29 13:50:00,18.61
2020-06-29 14:00:00,19.41
2020-06-29 14:10:00,19.55
2020-06-29 14:20:00,19.89
2020-06-29 14:30:00,20.26
2020-06-29 14:40:00,20.38
2020-06-29 14:50:00,20.58
2020-06-29 15:00:00,20.81
2020-06-29 15:10:00,21.09
2020-06-29 15:20:00,21.19
2020-06-29 15:30:00,20.9
2020-06-29 15:40:00,21.0
2020-06-29 15:50:00,21.12
2020-06-29 16:00:00,21.02
2020-06-29 16:10:00,21.31
2020-06-29 16:20:00,21.61
2020-06-29 16:30:00,21.86
2020-06-29 16:40:00,21.81
2020-06-29 16:50:00,21.74
2020-06-29 17:00:00,21.8
2020-06-29 17:10:00,21.85
2020-06-29 17:20:00,22.2
2020-06-29 17:30:00,22.12
2020-06-29 17:40:00,22.09
2020-06-29 17:50:00,22.06
2020-06-29 18:00:00,22.13
2020-06-29 18:10:00,21.81
2020-06-29 18:20:00,21.81
2020-06-29 18:30:00,21.58
2020-06-29 18:40:00,21.49
2020-06-29 18:50:00,21.55
2020-06-29 19:00:00,21.19
2020-06-29 19:10:00,20.56
2020-06-29 19:20:00,20.09
2020-06-29 19:30:00,19.86
2020-06-29 19:40:00,19.81
2020-06-29 19:50:00,19.77
2020-06-29 20:00:00,19.51
2020-06-29 20:10:00,19.07
2020-06-29 20:20:00,18.91
2020-06-29 20:30:00,18.54
2020-06-29 20:40:00,18.15
2020-06-29 20:50:00,17.85
2020-06-29 21:00:00,17.84
2020-06-29 21:10:00,17.79
2020-06-29 21:20:00,17.52
2020-06-29 21:30:00,17.33
2020-06-29 21:40:00,17.28
2020-06-29 21:50:00,17.1
2020-06-29 22:00:00,17.11
2020-06-29 22:10:00,17.12
2020-06-29 22:20:00,17.12
2020-06-29 22:30:00,17.09
2020-06-29 22:40:00,16.52
2020-06-29 22:50:00,16.26
2020-06-29 23:00:00,15.9
2020-06-29 23:10:00,15.84
2020-06-29 23:20:00,15.63
2020-06-29 23:30:00,15.39
2020-06-29 23:40:00,15.39
2020-06-29 23:50:00,15.22
2020-06-30 00:00:00,15.23
2020-06-30 00:10:00,15.29
2020-06-30 00:20:00,15.4
2020-06-30 00:30:00,15.43
2020-06-30 00:40:00,15.42
2020-06-30 00:50:00,15.4
2020-06-30 01:00:00,15.64
2020-06-30 01:10:00,15.67
2020-06-30 01:20:00,15.73
2020-06-30 01:30:00,15.69
2020-06-30 01:40:00,15.61
2020-06-30 01:50:00,15.57
2020-06-30 02:00:00,15.5
2020-06-30 02:10:00,15.5
2020-06-30 02:20:00,15.36
2020-06-30 02:30:00,15.26
2020-06-30 02:40:00,15.16
2020-06-30 02:50:00,14.97
2020-06-30 03:00:00,14.7
2020-06-30 03:10:00,14.29
2020-06-30 03:20:00,13.98
2020-06-30 03:30:00,13.82
2020-06-30 03:40:00,13.72
2020-06-30 03:50:00,13.6
2020-06-30 04:00:00,13.5
2020-06-30 04:10:00,13.32
2020-06-30 04:20:00,13.07
2020-06-30 04:30:00,13.07
2020-06-30 04:40:00,13.13
2020-06-30 04:50:00,13.16
2020-06-30 05:00:00,13.15
2020-06-30 05:10:00,13.28
2020-06-30 05:20:00,13.77
2020-06-30 05:30:00,14.02
2020-06-30 05:40:00,14.19
2020-06-30 05:50:00,14.4
2020-06-30 06:00:00,14.77
2020-06-30 06:10:00,14.85
2020-06-30 06:20:00,15.11
2020-06-30 06:30:00,15.36
2020-06-30 06:40:00,15.4
2020-06-30 06:50:00,16.02
2020-06-30 07:00:00,16.02
2020-06-30 07:10:00,16.52
2020-06-30 07:20:00,16.76
2020-06-30 07:30:00,17.03
2020-06-30 07:40:00,17.35
2020-06-30 07:50:00,17.46
2020-06-30 08:00:00,17.55
2020-06-30 08:10:00,17.83
2020-06-30 08:20:00,17.93
2020-06-30 08:30:00,17.91
2020-06-30 08:40:00,18.03
2020-06-30 08:50:00,18.19
2020-06-30 09:00:00,18.44
2020-06-30 09:10:00,18.43
2020-06-30 09:20:00,18.6
2020-06-30 09:30:00,18.74
2020-06-30 09:40:00,19.19
2020-06-30 09:50:00,18.75
2020-06-30 10:00:00,18.91
2020-06-30 10:10:00,19.49
2020-06-30 10:20:00,19.61
2020-06-30 10:30:00,19.64
2020-06-30 10:40:00,19.85
2020-06-30 10:50:00,19.84
2020-06-30 11:00:00,19.96
2020-06-30 11:10:00,20.13
2020-06-30 11:20:00,20.15
2020-06-30 11:30:00,20.64
2020-06-30 11:40:00,20.63
2020-06-30 11:50:00,20.53
2020-06-30 12:00:00,20.77
2020-06-30 12:10:00,21.07
2020-06-30 12:20:00,21.09
2020-06-30 12:30:00,21.33
2020-06-30 12:40:00,21.09
2020-06-30 12:50:00,21.32
2020-06-30 13:00:00,21.58
2020-06-30 13:10:00,21.49
2020-06-30 13:20:00,21.32
2020-06-30 13:30:00,21.39
2020-06-30 13:40:00,21.84
2020-06-30 13:50:00,22.01
2020-06-30 14:00:00,22.27
2020-06-30 14:10:00,22.05
2020-06-30 14:20:00,21.82
2020-06-30 14:30:00,21.46
2020-06-30 14:40:00,21.18
2020-06-30 14:50:00,21.42
2020-06-30 15:00:00,21.58
2020-06-30 15:10:00,21.73
2020-06-30 15:20:00,21.05
2020-06-30 15:30:00,20.91
2020-06-30 15:40:00,21.1
2020-06-30 15:50:00,21.36
2020-06-30 16:00:00,21.15
2020-06-30 16:10:00,21.14
2020-06-30 16:20:00,21.74
2020-06-30 16:30:00,21.76
2020-06-30 16:40:00,21.74
2020-06-30 16:50:00,21.37
2020-06-30 17:00:00,21.13
2020-06-30 17:10:00,21.05
2020-06-30 17:20:00,21.34
2020-06-30 17:30:00,21.14
2020-06-30 17:40:00,20.72
2020-06-30 17:50:00,20.43
2020-06-30 18:00:00,20.35
2020-06-30 18:10:00,20.78
2020-06-30 18:20:00,21.07
2020-06-30 18:30:00,20.9
2020-06-30 18:40:00,20.4
2020-06-30 18:50:00,20.27
2020-06-30 19:00:00,20.24
2020-06-30 19:10:00,19.96
2020-06-30 19:20:00,19.65
2020-06-30 19:30:00,19.5
2020-06-30 19:40:00,19.45
2020-06-30 19:50:00,19.33
2020-06-30 20:00:00,19.18
2020-06-30 20:10:00,19.06
2020-06-30 20:20:00,18.9
2020-06-30 20:30:00,18.72
2020-06-30 20:40:00,18.51
2020-06-30 20:50:00,18.45
2020-06-30 21:00:00,18.31
2020-06-30 21:10:00,18.1
2020-06-30 21:20:00,17.97
2020-06-30 21:30:00,17.82
2020-06-30 21:40:00,17.72
2020-06-30 21:50:00,17.74
2020-06-30 22:00:00,17.71
2020-06-30 22:10:00,17.56
2020-06-30 22:20:00,17.33
2020-06-30 22:30:00,17.3
2020-06-30 22:40:00,17.28
2020-06-30 22:50:00,17.24
2020-06-30 23:00:00,17.18
2020-06-30 23:10:00,17.08
2020-06-30 23:20:00,16.92
2020-06-30 23:30:00,16.66
2020-06-30 23:40:00,16.46
2020-06-30 23:50:00,16.28
2020-07-01 00:00:00,16.26
2020-07-01 00:10:00,16.17
2020-07-01 00:20:00,15.9
2020-07-01 00:30:00,15.69
2020-07-01 00:40:00,15.56
2020-07-01 00:50:00,15.64
2020-07-01 01:00:00,15.55
2020-07-01 01:10:00,15.47
2020-07-01 01:20:00,15.48
2020-07-01 01:30:00,15.7
2020-07-01 01:40:00,15.79
2020-07-01 01:50:00,15.66
2020-07-01 02:00:00,15.48
2020-07-01 02:10:00,15.23
2020-07-01 02:20:00,15.21
2020-07-01 02:30:00,15.34
2020-07-01 02:40:00,15.5
2020-07-01 02:50:00,15.52
2020-07-01 03:00:00,15.5
2020-07-01 03:10:00,15.48
2020-07-01 03:20:00,15.61
2020-07-01 03:30:00,15.66
2020-07-01 03:40:00,15.72
2020-07-01 03:50:00,15.78
2020-07-01 04:00:00,15.74
2020-07-01 04:10:00,15.67
2020-07-01 04:20:00,15.68
2020-07-01 04:30:00,15.7
2020-07-01 04:40:00,15.76
2020-07-01 04:50:00,15.82
2020-07-01 05:00:00,15.86
2020-07-01 05:10:00,15.91
2020-07-01 05:20:00,15.8
2020-07-01 05:30:00,16.16
2020-07-01 05:40:00,16.43
2020-07-01 05:50:00,16.79
2020-07-01 06:00:00,16.58
2020-07-01 06:10:00,16.49
2020-07-01 06:20:00,17.04
2020-07-01 06:30:00,18.02
2020-07-01 06:40:00,17.74
2020-07-01 06:50:00,17.73
2020-07-01 07:00:00,17.97
2020-07-01 07:10:00,18.56
2020-07-01 07:20:00,18.83
2020-07-01 07:30:00,19.01
2020-07-01 07:40:00,19.57
2020-07-01 07:50:00,20.03
2020-07-01 08:00:00,20.56
2020-07-01 08:10:00,20.62
2020-07-01 08:20:00,20.48
2020-07-01 08:30:00,20.8
2020-07-01 08:40:00,20.96
2020-07-01 08:50:00,21.15
2020-07-01 09:00:00,21.53
2020-07-01 09:10:00,21.83
2020-07-01 09:20:00,22.01
2020-07-01 09:30:00,22.23
2020-07-01 09:40:00,22.54
2020-07-01 09:50:00,22.71
2020-07-01 10:00:00,22.68
2020-07-01 10:10:00,22.75
2020-07-01 10:20:00,22.8
2020-07-01 10:30:00,22.67
2020-07-01 10:40:00,22.59
2020-07-01 10:50:00,22.99
2020-07-01 11:00:00,22.95
2020-07-01 11:10:00,22.93
2020-07-01 11:20:00,22.88
2020-07-01 11:30:00,23.33
2020-07-01 11:40:00,23.72
2020-07-01 11:50:00,23.99
2020-07-01 12:00:00,24.19
2020-07-01 12:10:00,24.32
2020-07-01 12:20:00,24.4
2020-07-01 12:30:00,24.61
2020-07-01 12:40:00,24.78
2020-07-01 12:50:00,24.88
2020-07-01 13:00:00,25.16
2020-07-01 13:10:00,25.4
2020-07-01 13:20:00,25.22
2020-07-01 13:30:00,25.24
2020-07-01 13:40:00,25.45
2020-07-01 13:50:00,25.66
2020-07-01 14:00:00,25.88
2020-07-01 14:10:00,26.25
2020-07-01 14:20:00,26.6
2020-07-01 14:30:00,26.58
2020-07-01 14:40:00,26.53
2020-07-01 14:50:00,27.15
2020-07-01 15:00:00,27.55
2020-07-01 15:10:00,27.43
2020-07-01 15:20:00,27.38
2020-07-01 15:30:00,27.46
2020-07-01 15:40:00,27.67
2020-07-01 15:50:00,27.83
2020-07-01 16:00:00,27.81
2020-07-01 16:10:00,27.78
2020-07-01 16:20:00,27.38
2020-07-01 16:30:00,27.84
2020-07-01 16:40:00,28.09
2020-07-01 16:50:00,27.67
2020-07-01 17:00:00,27.69
2020-07-01 17:10:00,27.4
2020-07-01 17:20:00,27.04
2020-07-01 17:30:00,26.97
2020-07-01 17:40:00,27.3
2020-07-01 17:50:00,27.85
2020-07-01 18:00:00,27.69
2020-07-01 18:10:00,27.81
2020-07-01 18:20:00,27.91
2020-07-01 18:30:00,27.55
2020-07-01 18:40:00,27.14
2020-07-01 18:50:00,26.85
2020-07-01 19:00:00,26.73
2020-07-01 19:10:00,26.64
2020-07-01 19:20:00,26.27
2020-07-01 19:30:00,26.04
2020-07-01 19:40:00,25.84
2020-07-01 19:50:00,25.7
2020-07-01 20:00:00,25.43
2020-07-01 20:10:00,25.14
2020-07-01 20:20:00,24.89
2020-07-01 20:30:00,24.65
2020-07-01 20:40:00,24.36
2020-07-01 20:50:00,23.34
2020-07-01 21:00:00,22.62
2020-07-01 21:10:00,22.19
2020-07-01 21:20:00,21.83
2020-07-01 21:30:00,21.49
2020-07-01 21:40:00,21.29
2020-07-01 21:50:00,21.21
2020-07-01 22:00:00,21.12
2020-07-01 22:10:00,21.09
2020-07-01 22:20:00,21.12
2020-07-01 22:30:00,21.2
2020-07-01 22:40:00,21.31
2020-07-01 22:50:00,21.31
2020-07-01 23:00:00,21.08
2020-07-01 23:10:00,20.86
2020-07-01 23:20:00,20.58
2020-07-01 23:30:00,20.31
2020-07-01 23:40:00,20.14
2020-07-01 23:50:00,19.9
2020-07-02 00:00:00,19.61
2020-07-02 00:10:00,19.33
2020-07-02 00:20:00,19.25
2020-07-02 00:30:00,19.26
2020-07-02 00:40:00,19.13
2020-07-02 00:50:00,18.87
2020-07-02 01:00:00,18.91
2020-07-02 01:10:00,19.04
2020-07-02 01:20:00,19.12
2020-07-02 01:30:00,19.23
2020-07-02 01:40:00,19.36
2020-07-02 01:50:00,19.46
2020-07-02 02:00:00,19.57
2020-07-02 02:10:00,19.43
2020-07-02 02:20:00,19.38
2020-07-02 02:30:00,19.54
2020-07-02 02:40:00,19.54
2020-07-02 02:50:00,19.46
2020-07-02 03:00:00,19.25
2020-07-02 03:10:00,18.87
2020-07-02 03:20:00,18.54
2020-07-02 03:30:00,18.3
2020-07-02 03:40:00,18.12
2020-07-02 03:50:00,17.95
2020-07-02 04:00:00,17.79
2020-07-02 04:10:00,17.65
2020-07-02 04:20:00,17.51
2020-07-02 04:30:00,17.44
2020-07-02 04:40:00,17.31
2020-07-02 04:50:00,17.23
2020-07-02 05:00:00,17.18
2020-07-02 05:10:00,17.23
2020-07-02 05:20:00,17.11
2020-07-02 05:30:00,16.69
2020-07-02 05:40:00,16.64
2020-07-02 05:50:00,16.72
2020-07-02 06:00:00,16.93
2020-07-02 06:10:00,17.39
2020-07-02 06:20:00,18.01
2020-07-02 06:30:00,18.31
2020-07-02 06:40:00,18.98
2020-07-02 06:50:00,18.94
2020-07-02 07:00:00,18.52
2020-07-02 07:10:00,18.44
2020-07-02 07:20:00,18.44
2020-07-02 07:30:00,18.47
2020-07-02 07:40:00,18.66
2020-07-02 07:50:00,18.75
2020-07-02 08:00:00,18.84
2020-07-02 08:10:00,19.15
2020-07-02 08:20:00,19.48
2020-07-02 08:30:00,19.98
2020-07-02 08:40:00,20.35
2020-07-02 08:50:00,20.59
2020-07-02 09:00:00,21.03
2020-07-02 09:10:00,20.97
2020-07-02 09:20:00,21.19
2020-07-02 09:30:00,21.2
2020-07-02 09:40:00,21.91
2020-07-02 09:50:00,22.13
2020-07-02 10:00:00,21.68
2020-07-02 10:10:00,21.94
2020-07-02 10:20:00,22.32
2020-07-02 10:30:00,22.38
2020-07-02 10:40:00,22.86
2020-07-02 10:50:00,23.22
2020-07-02 11:00:00,23.11
2020-07-02 11:10:00,22.83
2020-07-02 11:20:00,23.15
2020-07-02 11:30:00,23.59
2020-07-02 11:40:00,24.04
2020-07-02 11:50:00,24.34
2020-07-02 12:00:00,23.47
2020-07-02 12:10:00,23.65
2020-07-02 12:20:00,24.11
2020-07-02 12:30:00,24.07
2020-07-02 12:40:00,23.74
2020-07-02 12:50:00,23.63
2020-07-02 13:00:00,24.27
2020-07-02 13:10:00,24.27
2020-07-02 13:20:00,24.59
2020-07-02 13:30:00,24.06
2020-07-02 13:40:00,23.3
2020-07-02 13:50:00,23.15
2020-07-02 14:00:00,23.21
2020-07-02 14:10:00,23.29
2020-07-02 14:20:00,23.83
2020-07-02 14:30:00,23.62
2020-07-02 14:40:00,23.56
2020-07-02 14:50:00,23.59
2020-07-02 15:00:00,24.32
2020-07-02 15:10:00,24.39
2020-07-02 15:20:00,24.6
2020-07-02 15:30:00,24.43
2020-07-02 15:40:00,24.39
2020-07-02 15:50:00,23.96
2020-07-02 16:00:00,23.89
2020-07-02 16:10:00,24.25
2020-07-02 16:20:00,25.02
2020-07-02 16:30:00,24.94
2020-07-02 16:40:00,25.19
2020-07-02 16:50:00,24.85
2020-07-02 17:00:00,24.36
2020-07-02 17:10:00,24.54
2020-07-02 17:20:00,24.25
2020-07-02 17:30:00,23.96
2020-07-02 17:40:00,23.66
2020-07-02 17:50:00,21.02
2020-07-02 18:00:00,18.67
2020-07-02 18:10:00,17.1
2020-07-02 18:20:00,16.38
2020-07-02 18:30:00,16.18
2020-07-02 18:40:00,16.2
2020-07-02 18:50:00,16.28
2020-07-02 19:00:00,16.28
2020-07-02 19:10:00,16.32
2020-07-02 19:20:00,16.49
2020-07-02 19:30:00,16.61
2020-07-02 19:40:00,16.48
2020-07-02 19:50:00,16.53
2020-07-02 20:00:00,16.52
2020-07-02 20:10:00,16.46
2020-07-02 20:20:00,16.4
2020-07-02 20:30:00,16.45
2020-07-02 20:40:00,16.42
2020-07-02 20:50:00,16.41
2020-07-02 21:00:00,16.31
2020-07-02 21:10:00,16.15
2020-07-02 21:20:00,15.99
2020-07-02 21:30:00,15.98
2020-07-02 21:40:00,15.91
2020-07-02 21:50:00,15.83
2020-07-02 22:00:00,15.95
2020-07-02 22:10:00,16.01
2020-07-02 22:20:00,15.88
2020-07-02 22:30:00,15.67
2020-07-02 22:40:00,15.78
2020-07-02 22:50:00,15.75
2020-07-02 23:00:00,15.27
2020-07-02 23:10:00,14.91
2020-07-02 23:20:00,14.86
2020-07-02 23:30:00,14.62
2020-07-02 23:40:00,14.95
2020-07-02 23:50:00,15.59
2020-07-03 00:00:00,15.53
2020-07-03 00:10:00,15.37
2020-07-03 00:20:00,15.37
2020-07-03 00:30:00,15.33
2020-07-03 00:40:00,15.24
2020-07-03 00:50:00,15.09
2020-07-03 01:00:00,15.01
2020-07-03 01:10:00,14.84
2020-07-03 01:20:00,14.82
2020-07-03 01:30:00,14.83
2020-07-03 01:40:00,14.81
2020-07-03 01:50:00,14.83
2020-07-03 02:00:00,14.85
2020-07-03 02:10:00,14.86
2020-07-03 02:20:00,14.79
2020-07-03 02:30:00,14.62
2020-07-03 02:40:00,14.53
2020-07-03 02:50:00,14.48
2020-07-03 03:00:00,14.33
2020-07-03 03:10:00,14.23
2020-07-03 03:20:00,14.14
2020-07-03 03:30:00,14.03
2020-07-03 03:40:00,13.91
2020-07-03 03:50:00,13.79
2020-07-03 04:00:00,13.65
2020-07-03 04:10:00,13.72
2020-07-03 04:20:00,13.64
2020-07-03 04:30:00,13.58
2020-07-03 04:40:00,13.62
2020-07-03 04:50:00,13.76
2020-07-03 05:00:00,14.06
2020-07-03 05:10:00,14.23
2020-07-03 05:20:00,14.41
2020-07-03 05:30:00,14.55
2020-07-03 05:40:00,14.53
2020-07-03 05:50:00,15.07
2020-07-03 06:00:00,15.68
2020-07-03 06:10:00,15.73
2020-07-03 06:20:00,15.96
2020-07-03 06:30:00,16.32
2020-07-03 06:40:00,16.14
2020-07-03 06:50:00,16.18
2020-07-03 07:00:00,15.89
2020-07-03 07:10:00,15.91
2020-07-03 07:20:00,16.45
2020-07-03 07:30:00,16.62
2020-07-03 07:40:00,16.69
2020-07-03 07:50:00,16.84
2020-07-03 08:00:00,16.52
2020-07-03 08:10:00,17.6
2020-07-03 08:20:00,18.21
2020-07-03 08:30:00,17.75
2020-07-03 08:40:00,17.66
2020-07-03 08:50:00,17.64
2020-07-03 09:00:00,18.03
2020-07-03 09:10:00,18.62
2020-07-03 09:20:00,18.16
2020-07-03 09:30:00,17.9
2020-07-03 09:40:00,18.54
2020-07-03 09:50:00,18.76
2020-07-03 10:00:00,18.87
2020-07-03 10:10:00,19.57
2020-07-03 10:20:00,19.01
2020-07-03 10:30:00,18.83
2020-07-03 10:40:00,19.34
2020-07-03 10:50:00,19.2
2020-07-03 11:00:00,19.08
2020-07-03 11:10:00,19.41
2020-07-03 11:20:00,20.02
2020-07-03 11:30:00,19.56
2020-07-03 11:40:00,19.22
2020-07-03 11:50:00,19.43
2020-07-03 12:00:00,20.02
2020-07-03 12:10:00,20.63
2020-07-03 12:20:00,20.54
2020-07-03 12:30:00,20.1
2020-07-03 12:40:00,20.54
2020-07-03 12:50:00,20.49
2020-07-03 13:00:00,20.55
2020-07-03 13:10:00,20.61
2020-07-03 13:20:00,20.96
2020-07-03 13:30:00,21.49
2020-07-03 13:40:00,20.97
2020-07-03 13:50:00,20.92
2020-07-03 14:00:00,21.27
2020-07-03 14:10:00,21.47
2020-07-03 14:20:00,21.7
2020-07-03 14:30:00,21.74
2020-07-03 14:40:00,21.76
2020-07-03 14:50:00,21.79
2020-07-03 15:00:00,21.65
2020-07-03 15:10:00,21.42
2020-07-03 15:20:00,22.24
2020-07-03 15:30:00,22.1
2020-07-03 15:40:00,22.02
2020-07-03 15:50:00,22.38
2020-07-03 16:00:00,22.45
2020-07-03 16:10:00,22.03
2020-07-03 16:20:00,22.15
2020-07-03 16:30:00,22.61
2020-07-03 16:40:00,22.37
2020-07-03 16:50:00,22.77
2020-07-03 17:00:00,23.05
2020-07-03 17:10:00,23.07
2020-07-03 17:20:00,23.42
2020-07-03 17:30:00,23.13
2020-07-03 17:40:00,22.84
2020-07-03 17:50:00,22.73
2020-07-03 18:00:00,22.76
2020-07-03 18:10:00,22.68
2020-07-03 18:20:00,22.53
2020-07-03 18:30:00,22.5
2020-07-03 18:40:00,22.29
2020-07-03 18:50:00,22.44
2020-07-03 19:00:00,22.33
2020-07-03 19:10:00,21.78
2020-07-03 19:20:00,21.23
2020-07-03 19:30:00,21.02
2020-07-03 19:40:00,20.87
2020-07-03 19:50:00,20.73
2020-07-03 20:00:00,20.51
2020-07-03 20:10:00,20.32
2020-07-03 20:20:00,20.1
2020-07-03 20:30:00,19.79
2020-07-03 20:40:00,19.6
2020-07-03 20:50:00,19.64
2020-07-03 21:00:00,19.52
2020-07-03 21:10:00,18.93
2020-07-03 21:20:00,18.62
2020-07-03 21:30:00,18.91
2020-07-03 21:40:00,18.73
2020-07-03 21:50:00,18.45
